"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 3 default","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 4 default","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 5 default"
"","variation","by20241022","Kedi Balkon Güvenlik Filesi 3x2 Mt 2mm İp Kalınlığı","1","0","visible","","- 3x2 metre boyutlarındaki geniş alanları kaplayabilen bu kedi balkon güvenlik filesi, evcil dostunuzun güvenliğini sağlar.
- 2 mm kalınlığındaki ip yapısı sayesinde dayanıklılık ve uzun ömürlü kullanım sunar.
- Kolay kurulumu ile pratik bir şekilde balkon veya terasınıza monte edilebilir
 ekstra ekipman gerektirmez.
- Kedi tırmanma alışkanlıklarına uygun olarak tasarlanmıştır
 kedinizin rahatça oynayabileceği ve keşfedebileceği bir ortam oluşturur.
- Şeffaf renk seçeneğiyle estetik görünümün yanı sıra gizlilik de sağlar
 balkonunuzda doğal bir bütünlük korur.
 Öne Çıkan Özellikler: • Dayanıklı Yapı: Balkon filemizin özel mikro polyester dokusu, kedi tırmalamaları, ısırmaları ve tırmanmalarına karşı son derece dayanıklıdır.
 Bu sayede kedilerinizin dilediği gibi tırmanmalarına ve zarar vermelerine engel olur.
 • Çocuk ve Yetişkin Güvenliği: Özellikle balkonlarda oyun oynayan çocuklar için oldukça önemli olan güvenlik, bu file ile maksimum seviyeye çıkar.
 Göz aralıklarının dar olması, fileye tırmanmayı engeller, böylece çocuklarınız balkonunuzda güvende kalır.
 Çocuklar için piyasada bulunan kalın fileler, geniş göz aralıklarıyla daha fazla tehlike oluşturabilirken, bu file, dar göz aralıkları sayesinde güvenliği artırır.
 • Uzun Ömürlü Kullanım: Filemiz, makinalarda örülen ipler sayesinde uzun ömürlüdür ve sürekli dış mekan kullanımı için uygundur.
 Tüm hava koşullarına dayanıklıdır.
 • Çok Yönlü Kullanım: Bu file sadece balkonlar için değil, kedi koruması, çocuk güvenliği ve genel dış mekan koruması için de idealdir.
 Ayrıca, balkona çıkan kedilerinizin güvenliğini sağlarken, çocuklarınızın da balkonlarda daha güvenli bir şekilde oynamasına olanak tanır.
 Ebeveynler için önemli bir not: Çocukların oyun oynarken fileyi tırmanma eğiliminde olabileceğini unutmamalısınız.
 Dar göz aralıkları filemiz, çocukların balkonları oyun parkuru haline gelmesini engeller ve balkonun iç kısmına düşme tehlikesini engeller.","","","taxable","","1","453","","0","0","","","","","1","","","999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","368","Ölçü","3x2 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by202410406","Kedi Balkon Güvenlik Filesi 3x3 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","499","","0","0","","","","","1","","","1899","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","369","Ölçü","3x3 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242503","Kedi Balkon Güvenlik Filesi 3x3 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1899","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","370","Ölçü","3x3 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20241023","Kedi Balkon Güvenlik Filesi 3x3 Mt 2mm İp Kalınlığı","1","0","visible","","","","","taxable","","1","499","","0","0","","","","","1","","","1399","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","371","Ölçü","3x3 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by20242403","Kedi Balkon Güvenlik Filesi 3x3 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","100","","0","0","","","","","1","","","1999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","372","Ölçü","3x3 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","TYC1B90F4050887B629FFA001","Kedi Balkon Güvenlik Filesi 3x3 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 3x3 metre boyutlarında BEYAZ file, -13 metre 4mm kalınlığında iskota/dağcı halatı, -30 adet 70'lik çelik kanca ve dübel, -4 adet 6mm çelik kanca Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyazolmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garantikapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","500","","0","0","","","","","1","","","1799","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","373","Ölçü","3x3 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","10010010010031061","kedi Güvenlik Filesi 3x3 Metre - Siyah Renk, 2mm Ip Kalınlığı, 4x4 Cm Gözenek +Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1979","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","374","Ölçü","3x3 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Siyah","1","1","","Mukavemet","Hafif","1","1",""
"","variation","10010010010031019","Kedi Güvenlik Filesi 3x3 Metre - Siyah Renk, 3mm İp Kalınlığı, 3.5x3.5 cm Gözenek+ Montaj Aparatları","1","0","visible","","","","","taxable","","1","499","","0","0","","","","","1","","","1999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","375","Ölçü","3x3 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","3.5x3.5","1","1","","Renk","Siyah","1","1","","Mukavemet","Orta","1","1",""
"","variation","by202410407","Kedi Balkon Güvenlik Filesi 3x4 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","499","","0","0","","","","","1","","","2549","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","376","Ölçü","3x4 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242504","Kedi Balkon Güvenlik Filesi 3x4 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2549","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","377","Ölçü","3x4 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20241024","Kedi Balkon Güvenlik Filesi 3x4 Mt 2mm İp Kalınlığı","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1649","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","378","Ölçü","3x4 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","10010010010031062","kedi Güvenlik Filesi 3x4 Metre - Siyah Renk, 2mm Ip Kalınlığı, 4x4 Cm Gözenek +Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2449","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","379","Ölçü","3x4 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Siyah","1","1","","Mukavemet","Hafif","1","1",""
"","variation","10010010010031020","Kedi Güvenlik Filesi 3x4 Metre - Siyah Renk, 3mm İp Kalınlığı, 3.5x3.5 cm Gözenek+ Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2399","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","380","Ölçü","3x4 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","3.5x3.5","1","1","","Renk","Siyah","1","1","","Mukavemet","Orta","1","1",""
"","variation","by202410408","Kedi Balkon Güvenlik Filesi 3x5 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","494","","0","0","","","","","1","","","2749","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","381","Ölçü","3x5 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242505","Kedi Balkon Güvenlik Filesi 3x5 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2749","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","382","Ölçü","3x5 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242405","Kedi Balkon Güvenlik Filesi 3x5 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","100","","0","0","","","","","1","","","2250","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","383","Ölçü","3x5 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","1001001001003106825","Kedi Balkon Güvenlik Filesi 3x5m – 4mm Kalın İp, 4x4cm Göz Aralığı + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3199","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","384","Ölçü","3x5 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","10010010010031063","kedi Güvenlik Filesi 3x5 Metre - Siyah Renk, 2mm Ip Kalınlığı, 4x4 Cm Gözenek +Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2899","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","385","Ölçü","3x5 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Siyah","1","1","","Mukavemet","Hafif","1","1",""
"","variation","10010010010031021","Kedi Güvenlik Filesi 3x5 Metre - Siyah Renk, 3mm İp Kalınlığı, 3.5x3.5 cm Gözenek+ Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2749","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","386","Ölçü","3x5 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","3.5x3.5","1","1","","Renk","Siyah","1","1","","Mukavemet","Orta","1","1",""
"","variation","by202410409","Kedi Balkon Güvenlik Filesi 3x6 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","387","Ölçü","3x6 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242506","Kedi Balkon Güvenlik Filesi 3x6 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","1000","","0","0","","","","","1","","","2999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","388","Ölçü","3x6 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20241026","Kedi Balkon Güvenlik Filesi 3x6 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","497","","0","0","","","","","1","","","2700","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","389","Ölçü","3x6 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","TYC76D072E25C3C4F5C8ED701","Kedi Balkon Güvenlik Filesi 3x6 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 3x6 metre boyutlarında BEYAZ file, -19 metre 4mm kalınlığında iskota/dağcı halatı, -42 adet 70'lik çelik kanca ve dübel, -4 adet 6mm çelik kanca Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyazolmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garantikapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","498","","0","0","","","","","1","","","3060","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","390","Ölçü","3x6 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","10010010010031064","kedi Güvenlik Filesi 3x6 Metre - Siyah Renk, 2mm Ip Kalınlığı, 4x4 Cm Gözenek +Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3099","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","391","Ölçü","3x6 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Siyah","1","1","","Mukavemet","Hafif","1","1",""
"","variation","10010010010031022","Kedi Güvenlik Filesi 3x6 Metre - Siyah Renk, 3mm İp Kalınlığı, 3.5x3.5 cm Gözenek+ Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3099","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","392","Ölçü","3x6 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","3.5x3.5","1","1","","Renk","Siyah","1","1","","Mukavemet","Orta","1","1",""
"","variation","by202410410","Kedi Balkon Güvenlik Filesi 3x7 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3199","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","393","Ölçü","3x7 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242507","Kedi Balkon Güvenlik Filesi 3x7 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3249","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","394","Ölçü","3x7 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242407","Kedi Balkon Güvenlik Filesi 3x7 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","100","","0","0","","","","","1","","","2999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","395","Ölçü","3x7 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","1077","Kedi Balkon Güvenlik Filesi 3x7 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 3x7 metre boyutlarında BEYAZ file, -21 metre 4mm kalınlığında iskota/dağcı halatı, -46 adet 70'lik çelik kanca ve dübel, -4 adet 6mm çelik kanca Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyazolmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garantikapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","500","","0","0","","","","","1","","","3299","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","396","Ölçü","3x7 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","10010010010031065","kedi Güvenlik Filesi 3x7 Metre - Siyah Renk, 2mm Ip Kalınlığı, 4x4 Cm Gözenek +Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3499","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","397","Ölçü","3x7 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Siyah","1","1","","Mukavemet","Hafif","1","1",""
"","variation","10010010010031023","Kedi Güvenlik Filesi 3x7 Metre - Siyah Renk, 3mm İp Kalınlığı, 3.5x3.5 cm Gözenek+ Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3659","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","398","Ölçü","3x7 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","3.5x3.5","1","1","","Renk","Siyah","1","1","","Mukavemet","Orta","1","1",""
"","variation","by202410411","Kedi Balkon Güvenlik Filesi 3x8 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3499","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","399","Ölçü","3x8 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242508","Kedi Balkon Güvenlik Filesi 3x8 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3799","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","400","Ölçü","3x8 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20241028","Kedi Balkon Güvenlik Filesi 3x8 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","493","","0","0","","","","","1","","","2799","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","401","Ölçü","3x8 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","1099","Kedi Balkon Güvenlik Filesi 3x8 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 3x8 metre boyutlarında BEYAZ file, -23 metre 4mm kalınlığında iskota/dağcı halatı, -54 adet 70'lik çelik kanca ve dübel, -4 adet 6mm çelik kanca Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyazolmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garantikapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","500","","0","0","","","","","1","","","4200","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","402","Ölçü","3x8 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","10010010010031066","kedi Güvenlik Filesi 3x8 Metre - Siyah Renk, 2mm Ip Kalınlığı, 4x4 Cm Gözenek +Montaj Aparatları","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3699","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","403","Ölçü","3x8 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Siyah","1","1","","Mukavemet","Hafif","1","1",""
